2,5.69935E+17,2015/2/23 11:01,United,vancouverbrit,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.
2,5.69921E+17,2015/2/23 10:06,United,JMS2802,@united that's cool - now what?
2,5.6992E+17,2015/2/23 10:03,United,_mhertz,"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING"
2,5.69917E+17,2015/2/23 9:51,United,DianeReischling,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!"
2,5.69917E+17,2015/2/23 9:47,United,mfsanders,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!
2,5.69899E+17,2015/2/23 8:38,United,ganteisan,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.
2,5.69886E+17,2015/2/23 7:47,United,JohntheKiwi,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues"
2,5.69875E+17,2015/2/23 7:03,United,_MikeDWarren_,@united Flight 683 last night was #bad4business. Will be a long time before I recommend United to anyone.
2,5.69873E+17,2015/2/23 6:54,United,msu2050,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here."
2,5.69864E+17,2015/2/23 6:20,United,JohntheKiwi,"@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck."
2,5.69864E+17,2015/2/23 6:19,United,JohntheKiwi,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning
2,5.69855E+17,2015/2/23 5:41,United,e_russell,"@united Stopped flying @united 1 yr ago bc of aggressive policy on carryon @bdl listening to pssngrs forced to chk@preboard,#notcomingback"
2,5.69835E+17,2015/2/23 4:23,United,gtifreak04,@united an over booked flight to start with and a red eye from lax to bos with no reclining seat.... #lastflightwithyouever
2,5.69827E+17,2015/2/23 3:53,United,steven10093,"@united - 75% of a plane's passengers boarding in your ""Premier"" groups might be an indication of a broken process."
2,5.69825E+17,2015/2/23 3:43,United,bmalones44,"@united Coach interior on UA 992 looked like it was salvaged from the 80s. Tiny unusable video, no power &amp; lifevests on the floor #UA992 鈥?,[0.0"
2,5.69777E+17,2015/2/23 0:34,United,BrendanPFarrell,@united big surprise #nogate waiting for our plane. Same fucken issues everything I fly you. #fail #worstairlineever
2,5.69739E+17,2015/2/22 22:02,United,BeyondStatusQuo,"@united Not to belabor my point,but shouldn't I be able to put a laptop bag above my seat?  Why is it announced to leave it for rollers? Thx"
2,5.69739E+17,2015/2/22 22:01,United,Frqtflyer1,@united maybemange the airline alittlebetter. Arrived at LAX and no GATE! #howisthatpossible always the same thing w/u
2,5.69739E+17,2015/2/22 22:01,United,BeyondStatusQuo,@united Why announce it is for rollers at all? If I want to put a coat in there isn't that my choice?  How about all gate checked? Thx
2,5.69731E+17,2015/2/22 21:29,United,Frqtflyer1,@united Flight 472 from ORD couldn't let me know about this? Found out via app minutes before landing. Awful flight. http://t.co/DQJl8vZ2h2
2,5.69722E+17,2015/2/22 20:54,United,BrianMullane,@united considering it. Currently gold on @delta. Why should I make the jump for an upcoming flight from SFO to Singapore?
2,5.69717E+17,2015/2/22 20:33,United,PopsCutrona,"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN"
2,5.69716E+17,2015/2/22 20:31,United,chocolossus,@united is so cheap they couldn't afford to run the AC on #UA1510. They took pressure cooker to a new level. #Cheap #WorstAirline
2,5.69691E+17,2015/2/22 18:50,United,segallsays,"@united, you just caused a riot on the airplane. Never seen anything like this"
2,5.69684E+17,2015/2/22 18:22,United,FernHeinig18,@united your seats are god awful.
2,5.69677E+17,2015/2/22 17:55,United,Mikey_Hayess,@united I'm on UA1118 and my direct tv isn't working.  How do I avoid this in future?
2,5.69671E+17,2015/2/22 17:33,United,cambalam,@united is the airline of the Oscars but doesn't carry ABC on Direct TV?!?! Fail - now I can't watch the Oscars. #united
2,5.69666E+17,2015/2/22 17:12,United,Lollapoluga,@united how can a plane that has been sitting in a hanger all day have numerous mechanical problems. Doesn't anyone actually do maintenance
2,5.69652E+17,2015/2/22 16:14,United,FernHeinig18,@united seriously? 45 min on the plane at bhm and now 30 min in baggage and still no bags? #worstairlineever
2,5.69644E+17,2015/2/22 15:45,United,mamijeanna,@united  always a fucken nightmare with your airline. #fail #lazy #alwaysLate Flight #worstairlineever
2,5.69641E+17,2015/2/22 15:34,United,BeyondStatusQuo,@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071
2,5.69641E+17,2015/2/22 15:33,United,Juliaweinerman,@united seriously what's with the slow #wifi on this flight! If the speed was going to change for the worse then the price shouldn't go up!
2,5.69636E+17,2015/2/22 15:11,United,djflacoflash,@united now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??
2,5.69632E+17,2015/2/22 14:58,United,LisaAkey,@united of course. But interesting how United doesn't seem to have a good sense on what's happening with flight
2,5.69631E+17,2015/2/22 14:53,United,anuaimi,@united - Plane came in with broken seat.  Rather than fix it they put a broken sign on it and separated me from my kids.
2,5.69629E+17,2015/2/22 14:45,United,RichGoldstein,"@united your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k"
2,5.69627E+17,2015/2/22 14:37,United,RPun,@united I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster
2,5.69625E+17,2015/2/22 14:28,United,mathardin,@united yes... A ride home would be perfect.. A fete one would assume possible after charging 1600$ for a domestic flight... Ps we deplaned
2,5.69617E+17,2015/2/22 13:57,United,no_patients,@united--excited to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that can't get their tiny TVs to work!
2,5.69617E+17,2015/2/22 13:57,United,emilyjoynoon,"@united, maybe don't play the video about how your flights are outfitted w wifi on the flights where wifi isn't working...鉁堬笍"
2,5.69617E+17,2015/2/22 13:56,United,JoshuaPasch,"@United is an airline where you pay extra to get a better seat but by the time you board your overbooked flight, there's no overhead space."
2,5.69613E+17,2015/2/22 13:41,United,AG1181,@United Personal Device Entertainment system is great but with app crashing every 10/15 mins I'm glad it's free for now.
2,5.69609E+17,2015/2/22 13:25,United,timdrewitt,"@united agent, ""You should use the bathroom before boarding.. Toilets onboard are full."" Oh you can expected a strongly worded email FUnited"
2,5.69609E+17,2015/2/22 13:24,United,no_patients,"@united any way you can help me find a flight to LAS? Stuck in DIA, sat on plane 2 hrs, now been waiting an hour for an update."
2,5.69606E+17,2015/2/22 13:13,United,AbbyTeigland,@United is offering to reroute my SFO flight to LAX. Might be geography class time.
2,5.69604E+17,2015/2/22 13:04,United,krisrice,"@united I have tried and you have failed. Still no wifi ever, last row in the middle and I fly every week. Thanks for nothing."
2,5.69597E+17,2015/2/22 12:36,United,ericaswerdlow,"@united a baby shit its pants half way through my flight and it smelled like shit, what are you going to do about this?"
2,5.6958E+17,2015/2/22 11:31,United,hellmann_kyle2,@united  what did you do with my seat. International connection. Seriously?
2,5.69569E+17,2015/2/22 10:47,United,saraholbrook,"@united broken light, 35 mins to get bridge to gate, airplane parked wrong , bathroom not emptied last night....your airline in last 3 hrs"
2,5.69551E+17,2015/2/22 9:33,United,jrdurante,@united I would appreciate a response regarding the pressurization failure on flight 1109. You seem to be responding to less serious issues
2,5.6955E+17,2015/2/22 9:32,United,patrickbeiers,"@united your first class is a joke, compared to all the others I have flown, don't ask for extra peanuts... That's NOT allowed! @AirCanada"
2,5.69517E+17,2015/2/22 7:20,United,NosihtamInc,@united lost 4 loyal customers and mileage plus card holders. We could have driven to Florida from Pa quicker both ways! Worst trip ever!
2,5.69512E+17,2015/2/22 7:01,United,pawenrick,@united Good luck with the no-enertainment-on-6-hour-flights strategy. Innovation at work. Hello @jetblue http://t.co/HI76BOavXY
2,5.69497E+17,2015/2/22 6:00,United,fctry,@united you would think you would clean your ramps. Our jet is stuck in the snow in Newark. This would never happen with @Delta
2,5.69497E+17,2015/2/22 6:00,United,ajbohman,@united The engineer that designed the 787 door frame to extend half a foot into the plane for seat 27A should be forced to always sit here
2,5.6949E+17,2015/2/22 5:34,United,sap_geek,@united wifi wasn't working onboard.Alerted attendant re socket.You sent me to a hotel for 24 hours with 7$ Vouchers??no wifi at hotel
2,5.69482E+17,2015/2/22 4:59,United,SagiRoi,@united This has been the WORST flight experience I've ever had. Thank you for ending my vacation on such a bad note.
2,5.69454E+17,2015/2/22 3:11,United,ahaeder,@united 1k member broken seat back broken tv broken light lost bag  gee thnx. UA922 awesome job
2,5.69428E+17,2015/2/22 1:26,United,plazaroff,@united you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA
2,5.69417E+17,2015/2/22 0:41,United,throthra,@united new 737 plane; wifi: not working. Entertainment: non existent. New Seats: seriously uncomfortable. Really? #unitedfail UA1550
2,5.69411E+17,2015/2/22 0:20,United,gregliefooghe,@united why don't you allow families with small children to board first anymore? Our next flight will be on another airline...
2,5.69396E+17,2015/2/21 23:17,United,Ofbikesandbirds,"@united I'd hardly call going from 10,000 miles to 1,000+ miles a ticket cutting edge. About 1/10 the perk?"
2,5.69386E+17,2015/2/21 22:38,United,ChrisJValdez,"@united Been sitting on flight 435 for an hour after landing in Newark. First no gate, then no jetway operator. Seriously!?"
2,5.69369E+17,2015/2/21 21:33,United,tippykayak,@united just DM'd
2,5.69364E+17,2015/2/21 21:11,United,jackiehoglund,@united 30 of us on flight 1750 trying to get to tel aviv that is trying to take off right now with out us so cruel. Next flight is 350pm
2,5.69351E+17,2015/2/21 20:20,United,kevinforgoogle,@United Can you increase the legroom? : How airlines compare http://t.co/diUfep8n2q via @CNNMoney
2,5.69343E+17,2015/2/21 19:49,United,tech_henrywong,@united 6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day @united
2,5.69342E+17,2015/2/21 19:45,United,ScottyNeuman,@united I'm rebooked on a flight tomorrow even though I had 1st class seat orig I have a lousy coach seat
2,5.6934E+17,2015/2/21 19:37,United,MMMarketing2014,@united our 1 layover itinerary was swapped for a 3 layover itinerary - really?!?
2,5.69338E+17,2015/2/21 19:28,United,jackiehoglund,@united I'm trying your WiFi on UA1616. But sorry it really slow. Even #Spotify lagging and that isn't a hard stream.
2,5.69333E+17,2015/2/21 19:08,United,IssenSvensson,@united I'd really like to get off of this plane now.
2,5.69329E+17,2015/2/21 18:54,United,tarlonious,@united cabin pressurization issues are pretty serious. Flight 1109 landed in Washington because of it. My head is pounding.
2,5.69329E+17,2015/2/21 18:52,United,patrickbeiers,@united OMG!!! you just bumped me off the last flight. Can this get any worse.
2,5.69327E+17,2015/2/21 18:44,United,patrick_maness,@united what exactly do you hang on this hook? http://t.co/ZHxOk07Aqa
2,5.69324E+17,2015/2/21 18:32,United,hadAbadWeek,"@united EWR TO MCO made unplanned landing because of pressurization failure. Worst pain I've EVER felt, I thought I was going to pass out"
2,5.69319E+17,2015/2/21 18:13,United,patrickbeiers,@united &amp; finally he was told he couldnt use the front of plane restrm (he was row7) though myself/others in rows behind him used w/no issue
2,5.6931E+17,2015/2/21 17:38,United,damahoff,"@united Additionally, my husband paid for tv service &amp; it stopped working about halfway through the flight."
2,5.69309E+17,2015/2/21 17:32,United,damahoff,@united how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?
2,5.69296E+17,2015/2/21 16:40,United,flyinhoc1,@united 15-hr flight w/broken #Dreamliner media system. Witness #mental #breakdown as we bounce off walls. Remind me why I'm 1K.
2,5.69294E+17,2015/2/21 16:33,United,DJTouf,@united fire yr rep who refused to put me on a flight that I had a boarding pass and seat on. Full explanation and her name in complaint.
2,5.69288E+17,2015/2/21 16:08,United,ExplodingGreen,@united Charging $6500 for biz flight to UK = somewhat egregious. Charging $3 on top for a Sam Adams draft at the United Club is usurious.
2,5.6928E+17,2015/2/21 15:36,United,EYA10,@united allowing passengers on my flight to block exit of plane
2,5.69259E+17,2015/2/21 14:16,United,jcharvardapp,"@united what, you forgot to tell them the flight was coming... Thanks for allowing me to miss my connection"
2,5.69256E+17,2015/2/21 14:04,United,ABBaitCo,@united Why was I forced to check my rollaboard on UA 715? Plenty of room in the overhead next to my seat. http://t.co/5xvNnmLTiW
2,5.69256E+17,2015/2/21 14:04,United,yajur,@united but your system gave my seat away.now I'm 27L Economy! Not Econ + seat. How did you give my plus seat away?
2,5.69253E+17,2015/2/21 13:51,United,MeganStorey415,@united how about plowing the snow at a gate before the plane arrives so we don't sit for 45 minutes after an 8 hr flight.... Fail
2,5.69248E+17,2015/2/21 13:31,United,ABBaitCo,"@united ruined my day &amp; start trip SFO to GIG. both legs changed, lost my paid upgrade &amp; 200 1st class seat &amp; moved me from Econ + to Econ"
2,5.69244E+17,2015/2/21 13:16,United,MeganStorey415,@united You really should clean the food and coffee stains off of the area around the seats when new passengers come aboard. Gross!
2,5.69242E+17,2015/2/21 13:06,United,LisaKothari,@united help? Invest more in your planes and your people and less in stock buybacks and executive pay. Maybe then you would not disappoint.
2,5.69239E+17,2015/2/21 12:56,United,JoeSchmuck,@united hello I am flying first class and am behind 20 people on zone 1!!!!!  Pls pass on to app dept - you should board 1st class first
2,5.69233E+17,2015/2/21 12:29,United,polkj71,"@united troubling news, time to raise the bar on legroom! http://t.co/nmbHNGnMkI"
2,5.69229E+17,2015/2/21 12:14,United,jaycalavas,@united let me assure you my travel time is 4h2m not 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened http://t.co/e0C9bI09cf
2,5.69204E+17,2015/2/21 10:37,United,KristenRuybal,"@united great decision making skills flight ops IAH bag makes a 10 minute connection and I don't, flight pushed early. Disappointed!!!!"
2,5.69203E+17,2015/2/21 10:31,United,Waveruprecht24,@United had a maintenance issue. Stuck in Geneva with meal voucher that won't even cover a pLate Flight of spaghetti. Really.
2,5.69189E+17,2015/2/21 9:35,United,paul_e_jones,.@united too much info to share via tweet. Please send me your name and contact info. Happy to supply you with images and CS rep names.
2,5.69186E+17,2015/2/21 9:23,United,iamlaurencard,"@united on SFO-&gt;AUS UA343 2/17, IS9JX1; my seat appears to have had a mite problem. Dr recently confirmed over 50 bug bites were mites"
2,5.69172E+17,2015/2/21 8:30,United,jrdnly,"@united really needs to start upgrading their planes. No TVs &amp; then the ""inflight wifi"" is currently unavailable #UnitedAirlines"
2,5.6917E+17,2015/2/21 8:20,United,startupofme,@united you get a 2nd chance today as I fly to A'dam. Let's see if you can redeem yourself after that last horrendous trip to the states.
2,5.69162E+17,2015/2/21 7:48,United,NadeemdeVree,"@united diverged to Burlington, Vermont. This sucks."
2,5.69155E+17,2015/2/21 7:21,United,tony____k,@united  No first class passenger should have to pay for inflight wifi.
2,5.69085E+17,2015/2/21 2:45,United,tcfitz3,@united on a flight to New York! Love the quality planes on United!! #WTF #crappy #aviation #NewYork http://t.co/zv6CfPoHl5
2,5.69057E+17,2015/2/21 0:50,United,StevieT_89,"@united It wasn't full, I had plenty of time to go to the gate and check, plus with my status I should have gotten on!?!"
2,5.68966E+17,2015/2/20 18:50,United,Csqd,"@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information."
2,5.68963E+17,2015/2/20 18:39,United,The_CW,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.
2,5.68961E+17,2015/2/20 18:30,United,LinaSalazar,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.
2,5.68944E+17,2015/2/20 17:23,United,xVanDanx,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks"
2,5.68935E+17,2015/2/20 16:49,United,hoozsah,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks"
2,5.68935E+17,2015/2/20 16:45,United,JoeSchmuck,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.
2,5.68926E+17,2015/2/20 16:10,United,StephanieWeyant,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF"
2,5.6892E+17,2015/2/20 15:49,United,BurkeCherrie,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable
2,5.68917E+17,2015/2/20 15:36,United,jayw329,@united - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.
2,5.68914E+17,2015/2/20 15:22,United,AtulKC,"@united add wifi, entertainment and the old seats and i鈥檒l come back."
2,5.689E+17,2015/2/20 14:28,United,caseymugar,@United super lame that you charge $8 for tv on an international flight to the US. It isn鈥檛 1997!
2,5.68899E+17,2015/2/20 14:25,United,wisemana,@united Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks
2,5.68891E+17,2015/2/20 13:52,United,Paul_Faust,"@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn't cleaned properly."
2,5.68882E+17,2015/2/20 13:17,United,justindoll,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO
2,5.68881E+17,2015/2/20 13:14,United,d_goodspeed,@united Thanks...seat made for a 6 year old and a broken TV. 20 flights/year...my last on your airline.
2,5.68855E+17,2015/2/20 11:31,United,Paul_Faust,@united worst flight experience I've ever had. Will never ever fly your airline again.
2,5.68854E+17,2015/2/20 11:26,United,MikeJJT,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous"
2,5.68848E+17,2015/2/20 11:02,United,PamelaBacorn,@united the new seats on the Canadaair regional jets just plain suck.
2,5.68832E+17,2015/2/20 9:57,United,Mortars254,@united I'm not know if the seats are actually narrower than other seats but they feel like it. Or maybe I'm extra bloated.
2,5.68825E+17,2015/2/20 9:30,United,markbrownwriter,@united now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k
2,5.68808E+17,2015/2/20 8:22,United,globalnearshore,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail
2,5.68804E+17,2015/2/20 8:07,United,blastedgtl,@united no wifi on #ua688 #SF to #Chicago? 2015. That's all. Ps: This tech intro video is a joke. #EpicFail
2,5.68802E+17,2015/2/20 7:58,United,thejoemadison,@united no wifi on flight ua688. SF to ORD. Really?  Wow
2,5.68801E+17,2015/2/20 7:56,United,bmbhawk,"@united Too Late Flight, damage has been done. Easily the worst airline experience of my life. Missed two connecting flights &amp; days of work. #UA49"
2,5.6876E+17,2015/2/20 5:13,United,iampaz,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!
2,5.68657E+17,2015/2/19 22:20,United,RobTrongone,@united  they were empty upon takeoff. Why can't someone sit there?
2,5.68646E+17,2015/2/19 21:37,United,neilaruggiero,@united 3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful
2,5.68587E+17,2015/2/19 17:45,United,BlessedByACohen,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM"
2,5.68574E+17,2015/2/19 16:53,United,pongchmp,@united what is the problem with your flights to ny today
2,5.68563E+17,2015/2/19 16:08,United,Caraba10,@united would be hard to be worse than last time but I'm sure you'll give it a shot
2,5.68557E+17,2015/2/19 15:46,United,Matt_W_Scott,@united seriously? After waiting 2 hours on the plane for my 10:20 flight to leave at 3pm I have to leave the plane? Great. Just great.
2,5.68516E+17,2015/2/19 13:01,United,johndgraham,@united tried that already &amp; tried forgetting the wifi network connection. Still forces log in with incorrect email. Other suggestions?
2,5.68502E+17,2015/2/19 12:07,United,rick4tkins,@united anyone awake? Paying for wifi on iPhone when need to be using it on laptop. Logout option for wifi in flight? Time is wasting!
2,5.68496E+17,2015/2/19 11:42,United,rick4tkins,@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!
2,5.68493E+17,2015/2/19 11:30,United,rick4tkins,@united your Airbus a320 seats are awful. They don't recline.
2,5.6847E+17,2015/2/19 9:58,United,ResearchDad,@united Please consider letting flyers with no overhead bin items board/deplane first (after first class). Make sense?
2,5.68412E+17,2015/2/19 6:07,United,jwcriner,@united The flight turned around for mechanical reasons on 1/30/15.  Never to fly United again as they don't check their planes properly.
2,5.68402E+17,2015/2/19 5:28,United,WhaddupWorld,@united 8h flight without a working screen for me and my friend and not possible to move to another place #unitedfails#worsttripofmylife
2,5.68323E+17,2015/2/19 0:17,United,Sebybrubru,@united ^GJ flight 1101 didn't have wifi even though it was promised to by your ground crew. #AnotherDisappointment
2,5.68309E+17,2015/2/18 23:19,United,themkhiggy,@united your service sucks to Mexico from houston. You finally realized that snacks in1st don't work you cheap as);:
